age,d13C,source,assigned.location,assigned.lat,assigned.lon,category,X,plng_PALEOMAP,plat_PALEOMAP,validtime_PALEOMAP,plng_MERDITH2021,plat_MERDITH2021,validtime_MERDITH2021,plng_CAO2024,plat_CAO2024,validtime_CAO2024,plng_TorsvikCocks2017,plat_TorsvikCocks2017,validtime_TorsvikCocks2017,MAT,GMST_Li22,GMST_PhanDA,GMST_PhanDA_hi,GMST_PhanDA_lo,temp_offset,temp_offset_PhanDA
94.418539,4.604,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.47930121,40.37868586,TRUE,14.40241589,42.48477565,TRUE,14.40241589,42.48477565,TRUE,-2.08890818,47.25275775,TRUE,17.680476,23.98617443,34.85120354,41.977461,29.78283954,-6.305698428,-17.17072753
94.422515,4.607,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.479076414,40.37793746,TRUE,14.4043316,42.4849511,TRUE,14.4043316,42.4849511,TRUE,-2.088575292,47.25377097,TRUE,17.68131323,23.98631941,34.85018112,41.97495,29.78093469,-6.305006183,-17.16886789
94.426485,4.575,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.478851939,40.37719016,TRUE,14.40624443,42.48512622,TRUE,14.40624443,42.48512622,TRUE,-2.088242887,47.25478266,TRUE,17.68214919,23.98646417,34.84916024,41.97244278,29.77903272,-6.304314984,-17.16701106
94.430451,4.449,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.478627674,40.37644359,TRUE,14.40815535,42.4853011,TRUE,14.40815535,42.4853011,TRUE,-2.0879108,47.25579333,TRUE,17.6829843,23.98660878,34.84814039,41.96993809,29.77713266,-6.30362448,-17.16515609
94.433974,4.497,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.478428445,40.37578038,TRUE,14.40985284,42.48545639,TRUE,14.40985284,42.48545639,TRUE,-2.087615791,47.2566911,TRUE,17.68372614,23.98673724,34.84723446,41.96771317,29.77544484,-6.303011106,-17.16350833
94.43793,4.346,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.478204714,40.37503563,TRUE,14.41175899,42.48563072,TRUE,14.41175899,42.48563072,TRUE,-2.087284507,47.25769922,TRUE,17.68455915,23.98688149,34.84621719,41.9652148,29.77354958,-6.302322344,-17.16165804
94.44,0.4,"BICE, K. L. & NORRIS, R. D 2005",207-1258,9.43,-54.73,Planktonic foraminifera,,-30.9765518,2.466538155,FALSE,-21.58229031,6.771321882,FALSE,-21.58229031,6.771321882,FALSE,-54.76210756,5.889231607,TRUE,33.79590536,23.98695697,34.84568489,41.96390751,29.77255787,9.808948395,-1.049779528
94.44,1.2,"BICE, K. L. & NORRIS, R. D 2005",207-1258,9.43,-54.73,Planktonic foraminifera,,-30.9765518,2.466538155,FALSE,-21.58229031,6.771321882,FALSE,-21.58229031,6.771321882,FALSE,-54.76210756,5.889231607,TRUE,33.79590536,23.98695697,34.84568489,41.96390751,29.77255787,9.808948395,-1.049779528
94.441884,4.262,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.47798108,40.37429123,TRUE,14.41366418,42.48580488,TRUE,14.41366418,42.48580488,TRUE,-2.086953372,47.25870682,TRUE,17.68539174,23.98702567,34.84520043,41.96271769,29.77165527,-6.30163393,-17.15980869
94.445832,4.319,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.477757768,40.37354793,TRUE,14.4155665,42.48597872,TRUE,14.4155665,42.48597872,TRUE,-2.086622722,47.25971289,TRUE,17.68622306,23.98716962,34.84418521,41.96022437,29.76976384,-6.30094656,-17.15796214
94.449337,4.291,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.477559499,40.372888,TRUE,14.41725539,42.48613301,TRUE,14.41725539,42.48613301,TRUE,-2.086329159,47.26060608,TRUE,17.68696111,23.98729743,34.84328391,41.95801082,29.76808464,-6.30033632,-17.1563228
94.453275,4.226,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.477336721,40.37214653,TRUE,14.41915292,42.48630629,TRUE,14.41915292,42.48630629,TRUE,-2.085999313,47.2616096,TRUE,17.68779033,23.98744102,34.84227126,41.95552381,29.766198,-6.299650691,-17.15448093
94.457209,4.082,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.477114153,40.37140578,TRUE,14.42104855,42.48647933,TRUE,14.42104855,42.48647933,TRUE,-2.085669783,47.2626121,TRUE,17.68861871,23.98758447,34.84125964,41.95303933,29.76431327,-6.298965759,-17.15264093
94.461138,4.058,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.476891852,40.37066594,TRUE,14.42294179,42.48665209,TRUE,14.42294179,42.48665209,TRUE,-2.085340655,47.26361332,TRUE,17.68944603,23.98772773,34.84024931,41.95055801,29.76243094,-6.298281698,-17.15080328
94.464627,3.934,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.476694432,40.37000893,TRUE,14.42462303,42.48680545,TRUE,14.42462303,42.48680545,TRUE,-2.085048371,47.26450242,TRUE,17.69018071,23.98785495,34.83935212,41.94835456,29.76075941,-6.297674243,-17.14917141
94.468547,3.784,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.476472608,40.36927073,TRUE,14.42651196,42.4869777,TRUE,14.42651196,42.4869777,TRUE,-2.084719963,47.26550135,TRUE,17.69100614,23.98799789,34.8383441,41.94587893,29.75888139,-6.296991748,-17.14733796
94.472461,3.566,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.476251108,40.36853363,TRUE,14.42839803,42.48714962,TRUE,14.42839803,42.48714962,TRUE,-2.084392041,47.26649875,TRUE,17.69183031,23.9881406,34.83733763,41.94340708,29.75700625,-6.296310299,-17.14550732
94.476372,3.487,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.476029761,40.36779707,TRUE,14.43028266,42.48732135,TRUE,14.43028266,42.48732135,TRUE,-2.084064352,47.26749538,TRUE,17.69265384,23.98828321,34.83633192,41.94093712,29.75513254,-6.295629371,-17.14367808
94.480278,3.467,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.475808681,40.36706142,TRUE,14.43216491,42.48749279,TRUE,14.43216491,42.48749279,TRUE,-2.083737064,47.26849073,TRUE,17.69347632,23.98842564,34.83532751,41.93847032,29.75326123,-6.294949314,-17.14185118
94.483745,3.538,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.475612435,40.36640842,TRUE,14.43383562,42.48764492,TRUE,14.43383562,42.48764492,TRUE,-2.083446546,47.26937422,TRUE,17.69420637,23.98855206,34.83443598,41.93628077,29.75160023,-6.29434569,-17.14022961
94.487642,3.488,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.475391834,40.36567441,TRUE,14.43571356,42.48781585,TRUE,14.43571356,42.48781585,TRUE,-2.08311998,47.27036728,TRUE,17.69502695,23.98869415,34.83343387,41.93381966,29.74973324,-6.293667199,-17.13840692
94.491533,3.504,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.475171556,40.36494151,TRUE,14.43758863,42.48798646,TRUE,14.43758863,42.48798646,TRUE,-2.082793899,47.27135881,TRUE,17.69584628,23.98883603,34.83243331,41.93136234,29.74786911,-6.292989754,-17.13658703
94.495419,3.548,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.474951545,40.36420951,TRUE,14.4394613,42.48815679,TRUE,14.4394613,42.48815679,TRUE,-2.082468219,47.27234906,TRUE,17.69666455,23.98897773,34.83143404,41.92890817,29.74600738,-6.292313179,-17.13476949
94.49887,3.413,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.474756149,40.36355943,TRUE,14.44112437,42.48830801,TRUE,14.44112437,42.48830801,TRUE,-2.082178982,47.27322846,TRUE,17.69739122,23.98910356,34.83054662,41.92672872,29.74435405,-6.29171234,-17.1331554
94.502747,3.375,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.474536617,40.36282908,TRUE,14.44299274,42.48847782,TRUE,14.44299274,42.48847782,TRUE,-2.081854024,47.27421642,TRUE,17.6982076,23.98924493,34.82954966,41.92428024,29.74249664,-6.291037332,-17.13134206
94.506618,3.355,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.474317409,40.36209983,TRUE,14.44485824,42.48864732,TRUE,14.44485824,42.48864732,TRUE,-2.081529552,47.27520284,TRUE,17.69902271,23.98938608,34.82855424,41.92183555,29.74064209,-6.290363369,-17.12953153
94.510486,3.286,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.474098355,40.36137111,TRUE,14.44672231,42.48881663,TRUE,14.44672231,42.48881663,TRUE,-2.081205313,47.2761885,TRUE,17.69983719,23.98952712,34.8275596,41.91939275,29.73878899,-6.289689928,-17.1277224
94.51392,3.303,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.473903866,40.36072414,TRUE,14.44837724,42.48896688,TRUE,14.44837724,42.48896688,TRUE,-2.080917441,47.27706356,TRUE,17.70056029,23.98965234,34.82667655,41.91722404,29.7371438,-6.289092049,-17.12611626
94.517778,3.298,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.473685349,40.35999726,TRUE,14.45023652,42.48913563,TRUE,14.45023652,42.48913563,TRUE,-2.080594009,47.27804667,TRUE,17.70137266,23.98979301,34.82568448,41.91478756,29.73529549,-6.288420349,-17.12431181
94.521631,3.345,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.473467098,40.35927128,TRUE,14.45209342,42.48930411,TRUE,14.45209342,42.48930411,TRUE,-2.080270979,47.2790285,TRUE,17.70218398,23.9899335,34.82469369,41.91235423,29.73344957,-6.28774952,-17.1225097
94.525478,3.359,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.473249172,40.35854642,TRUE,14.45394743,42.48947226,TRUE,14.45394743,42.48947226,TRUE,-2.079948435,47.2800088,TRUE,17.70299404,23.99007378,34.82370444,41.90992469,29.73160652,-6.287079735,-17.1207104
94.528895,3.357,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.473055592,40.35790255,TRUE,14.45559423,42.48962156,TRUE,14.45559423,42.48962156,TRUE,-2.079661929,47.28087953,TRUE,17.70371356,23.99019837,34.82282577,41.90776672,29.72996949,-6.286484816,-17.11911221
94.532733,3.333,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.472838146,40.35717932,TRUE,14.45744395,42.48978921,TRUE,14.45744395,42.48978921,TRUE,-2.079340107,47.28185753,TRUE,17.70452172,23.99033832,34.82183883,41.90534287,29.72813075,-6.285816598,-17.11731711
94.536566,3.322,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.472620967,40.35645701,TRUE,14.45929127,42.48995658,TRUE,14.45929127,42.48995658,TRUE,-2.079018688,47.28283426,TRUE,17.70532883,23.99047808,34.82085319,41.90292217,29.72629441,-6.285149251,-17.11552436
94.540395,3.235,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.472404,40.35573543,TRUE,14.46113668,42.49012371,TRUE,14.46113668,42.49012371,TRUE,-2.078697587,47.28380997,TRUE,17.7061351,23.9906177,34.81986857,41.90050401,29.72445999,-6.2844826,-17.11373347
94.543794,3.216,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.472211385,40.35509486,TRUE,14.46277486,42.49027202,TRUE,14.46277486,42.49027202,TRUE,-2.078412531,47.2846761,TRUE,17.70685082,23.99074164,34.81899453,41.8983574,29.72283158,-6.283890814,-17.1121437
94.547613,3.082,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.471994955,40.3543751,TRUE,14.46461548,42.49043861,TRUE,14.46461548,42.49043861,TRUE,-2.078092237,47.28564926,TRUE,17.70765499,23.99088089,34.81801248,41.89594555,29.72100195,-6.283225905,-17.11035749
94.551427,3.11,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.471778793,40.35365627,TRUE,14.46645371,42.49060491,TRUE,14.46645371,42.49060491,TRUE,-2.077772346,47.28662114,TRUE,17.7084581,23.99101996,34.81703172,41.89353685,29.71917471,-6.282561865,-17.10857362
94.555236,3.055,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.471562898,40.35293834,TRUE,14.46828955,42.49077094,TRUE,14.46828955,42.49077094,TRUE,-2.077452857,47.28759174,TRUE,17.70926015,23.99115885,34.81605225,41.89113131,29.71734987,-6.281898697,-17.10679209
94.558617,2.972,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.47137125,40.35230107,TRUE,14.46991911,42.49091827,TRUE,14.46991911,42.49091827,TRUE,-2.077169254,47.28845328,TRUE,17.70997209,23.99128213,34.81518283,41.88899607,29.71573008,-6.281310045,-17.10521074
94.562417,2.809,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.471155837,40.35158479,TRUE,14.47175065,42.4910838,TRUE,14.47175065,42.4910838,TRUE,-2.076850488,47.28942159,TRUE,17.71077225,23.99142069,34.81420567,41.88659622,29.71390955,-6.280648443,-17.10343342
94.566211,2.818,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.470940748,40.35086962,TRUE,14.4735793,42.491249,TRUE,14.4735793,42.491249,TRUE,-2.076532209,47.29038837,TRUE,17.71157115,23.99155904,34.81323005,41.88420016,29.7120919,-6.279987886,-17.1016589
94.57,2.759,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.470725928,40.35015536,TRUE,14.47540557,42.49141393,TRUE,14.47540557,42.49141393,TRUE,-2.076214333,47.29135387,TRUE,17.712369,23.9916972,34.81225572,41.88180725,29.71027664,-6.2793282,-17.09988672
94.572775,2.837,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.470568587,40.34963223,TRUE,14.4767431,42.49153469,TRUE,14.4767431,42.49153469,TRUE,-2.075981516,47.29206099,TRUE,17.71295332,23.99179838,34.81154214,41.88005472,29.70894718,-6.278845056,-17.09858881
94.575239,2.785,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.470428874,40.34916772,TRUE,14.47793074,42.49164189,TRUE,14.47793074,42.49164189,TRUE,-2.075774783,47.29268886,TRUE,17.71347217,23.99188823,34.81090852,41.87849861,29.70776671,-6.27841606,-17.09743636
94.578006,2.803,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.470271971,40.34864607,TRUE,14.47926444,42.49176224,TRUE,14.47926444,42.49176224,TRUE,-2.075542621,47.29339393,TRUE,17.71405481,23.99198912,34.810197,41.87675114,29.70644108,-6.277934309,-17.09614219
94.58077,2.8,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.470115231,40.34812497,TRUE,14.4805967,42.49188242,TRUE,14.4805967,42.49188242,TRUE,-2.0753107,47.29409824,TRUE,17.71463682,23.9920899,34.80948624,41.87500556,29.70511688,-6.277453081,-17.09484942
94.583531,2.843,Paul et al. 1999,Eastbourne,50.75,0.29,bulk,,1.469958653,40.34760443,TRUE,14.48192752,42.49200245,TRUE,14.48192752,42.49200245,TRUE,-2.075079023,47.29480179,TRUE,17.7152182,23.99219058,34.80877626,41.87326188,29.70379412,-6.276972375,-17.09355805
94.599573,2.813,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.325125783,40.2504698,TRUE,13.30836975,42.39208399,TRUE,13.30836975,42.39208399,TRUE,3.434823579,42.0238073,TRUE,21.54100115,23.99277552,34.8046511,41.8631307,29.69610862,-2.451774378,-13.26364995
94.671985,2.84,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.321306594,40.23640876,TRUE,13.34322847,42.39515498,TRUE,13.34322847,42.39515498,TRUE,3.456850831,42.02805441,TRUE,21.54509542,23.9954159,34.78603053,41.81739959,29.66141702,-2.450320477,-13.24093511
94.722581,2.653,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.318634866,40.22657808,TRUE,13.36758894,42.39728819,TRUE,13.36758894,42.39728819,TRUE,3.472241746,42.03100947,TRUE,21.5479562,23.9972608,34.7730199,41.78544617,29.63717717,-2.449304602,-13.2250637
94.764151,2.658,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.316437809,40.21849751,TRUE,13.38760601,42.39903311,TRUE,13.38760601,42.39903311,TRUE,3.484886983,42.03342968,TRUE,21.55030662,23.99877658,34.76233028,41.75919303,29.61726155,-2.448469952,-13.21202365
94.80531,2.612,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.314260746,40.21049361,TRUE,13.40742727,42.4007539,TRUE,13.40742727,42.4007539,TRUE,3.497407162,42.03581912,TRUE,21.55263381,24.00027737,34.75174634,41.73319946,29.59754283,-2.447643555,-13.19911253
94.841383,2.573,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.31235129,40.20347612,TRUE,13.42480093,42.40225642,TRUE,13.42480093,42.40225642,TRUE,3.508380198,42.0379077,TRUE,21.55467343,24.00159271,34.74247026,41.7104179,29.58026075,-2.446919275,-13.18779683
94.874205,2.498,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.310612773,40.19708892,TRUE,13.4406102,42.40361897,TRUE,13.4406102,42.40361897,TRUE,3.518364286,42.03980352,TRUE,21.55652924,24.0027895,34.73403017,41.68968948,29.56453618,-2.446260269,-13.17750093
94.904336,2.635,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.309015833,40.1912236,TRUE,13.45512446,42.40486597,TRUE,13.45512446,42.40486597,TRUE,3.52752978,42.04154009,TRUE,21.55823289,24.00388818,34.72628206,41.67066053,29.55010083,-2.445655293,-13.16804917
94.929036,2.761,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.307706051,40.18641421,TRUE,13.46702341,42.40588547,TRUE,13.46702341,42.40588547,TRUE,3.535043211,42.04296094,TRUE,21.55962946,24.00478882,34.71993051,41.65506148,29.53826739,-2.445159362,-13.16030105
94.94531,2.577,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.306842743,40.18324482,TRUE,13.47486363,42.40655583,TRUE,13.47486363,42.40655583,TRUE,3.539993549,42.04389574,TRUE,21.56054961,24.00538222,34.7157457,41.64478379,29.53047074,-2.44483261,-13.15519608
94.960325,2.624,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.306045985,40.18032019,TRUE,13.48209759,42.40717338,TRUE,13.48209759,42.40717338,TRUE,3.54456091,42.04475729,TRUE,21.56139858,24.00592972,34.71188463,41.63530121,29.52327726,-2.444531136,-13.15048604
94.978078,2.665,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.305103644,40.1768617,TRUE,13.49065103,42.40790237,TRUE,13.49065103,42.40790237,TRUE,3.549961126,42.04577477,TRUE,21.56240236,24.00657705,34.70731949,41.62408947,29.51477204,-2.444174689,-13.14491712
94.993276,2.576,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.304296672,40.17390048,TRUE,13.49797376,42.40852544,TRUE,13.49797376,42.40852544,TRUE,3.55458414,42.04664481,TRUE,21.56326168,24.00713122,34.70341136,41.61449132,29.50749089,-2.443869541,-13.14014968
95.002342,2.713,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.304254305,40.17210958,TRUE,13.5023421,42.40889666,TRUE,13.5023421,42.40889666,TRUE,3.557341884,42.04716337,TRUE,21.56377429,24.0074618,34.70108006,41.60876578,29.50314749,-2.443687512,-13.13730577
95.025042,2.765,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.307304308,40.16745025,TRUE,13.51328023,42.40982471,TRUE,13.51328023,42.40982471,TRUE,3.564246881,42.04846032,TRUE,21.56505778,24.00828951,34.69524281,41.59442981,29.49227223,-2.443231737,-13.13018504
95.03,2.8,"Voigt, S., Wilmsen, M., Mortimore, R. N., Voigt, T. 2003",Tagle East,43.42,-4.07,Brachiopod calcite,,-1.070794517,32.36783812,TRUE,10.89575839,34.84343114,TRUE,10.89575839,34.84343114,TRUE,2.282293286,33.88446577,TRUE,27.43707528,24.0084703,34.69396787,41.59129863,29.48989692,3.428604983,-7.256892593
95.03,3.01,"Voigt, S., Wilmsen, M., Mortimore, R. N., Voigt, T. 2003",Tagle East,43.42,-4.07,Brachiopod calcite,,-1.070794517,32.36783812,TRUE,10.89575839,34.84343114,TRUE,10.89575839,34.84343114,TRUE,2.282293286,33.88446577,TRUE,27.43707528,24.0084703,34.69396787,41.59129863,29.48989692,3.428604983,-7.256892593
95.03,3.61,"Voigt, S., Wilmsen, M., Mortimore, R. N., Voigt, T. 2003",Tagle East,43.42,-4.07,Brachiopod calcite,,-1.070794517,32.36783812,TRUE,10.89575839,34.84343114,TRUE,10.89575839,34.84343114,TRUE,2.282293286,33.88446577,TRUE,27.43707528,24.0084703,34.69396787,41.59129863,29.48989692,3.428604983,-7.256892593
95.03,3.86,"Voigt, S., Wilmsen, M., Mortimore, R. N., Voigt, T. 2003",Tagle East,43.42,-4.07,Brachiopod calcite,,-1.070794517,32.36783812,TRUE,10.89575839,34.84343114,TRUE,10.89575839,34.84343114,TRUE,2.282293286,33.88446577,TRUE,27.43707528,24.0084703,34.69396787,41.59129863,29.48989692,3.428604983,-7.256892593
95.03,4.1,"Voigt, S., Wilmsen, M., Mortimore, R. N., Voigt, T. 2003",Tagle East,43.42,-4.07,Brachiopod calcite,,-1.070794517,32.36783812,TRUE,10.89575839,34.84343114,TRUE,10.89575839,34.84343114,TRUE,2.282293286,33.88446577,TRUE,27.43707528,24.0084703,34.69396787,41.59129863,29.48989692,3.428604983,-7.256892593
95.03,3.53,"Voigt, S., Wilmsen, M., Mortimore, R. N., Voigt, T. 2003",Eastboume,50.77,0.29,Brachiopod calcite,,1.449587167,40.28288798,TRUE,14.69652852,42.5309976,TRUE,14.69652852,42.5309976,TRUE,4.730935265,42.21190696,TRUE,21.55071104,24.0084703,34.69396787,41.59129863,29.48989692,-2.45775926,-13.14325684
95.035741,2.615,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.308741483,40.16525372,TRUE,13.51843582,42.41026139,TRUE,13.51843582,42.41026139,TRUE,3.56750135,42.04907089,TRUE,21.56566271,24.00867963,34.69249159,41.58767295,29.48714648,-2.443016921,-13.12682888
95.047343,2.682,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.310299696,40.16287144,TRUE,13.52402671,42.41073441,TRUE,13.52402671,42.41073441,TRUE,3.571030493,42.04973246,TRUE,21.56631871,24.00910268,34.68950817,41.58034582,29.48158812,-2.442783974,-13.12318946
95.060736,2.635,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.312098115,40.16012096,TRUE,13.53048086,42.41127978,TRUE,13.53048086,42.41127978,TRUE,3.575104426,42.05049549,TRUE,21.56707597,24.00959103,34.68606419,41.5718876,29.47517172,-2.442515067,-13.11898822
95.07364,2.665,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.313830531,40.15747044,TRUE,13.53669956,42.41180454,TRUE,13.53669956,42.41180454,TRUE,3.579029608,42.05122999,TRUE,21.56780558,24.01006156,34.68274596,41.5637382,29.46898959,-2.442255978,-13.11494038
95.092829,2.728,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.316406118,40.15352811,TRUE,13.5459475,42.41258365,TRUE,13.5459475,42.41258365,TRUE,3.584866572,42.05232098,TRUE,21.56889055,24.01076125,34.67781156,41.55161957,29.4597964,-2.441870698,-13.108921
95.123869,2.711,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.32057081,40.14714891,TRUE,13.56090784,42.41384078,TRUE,13.56090784,42.41384078,TRUE,3.594308383,42.05408264,TRUE,21.5706456,24.01189307,34.6698297,41.53201656,29.44492556,-2.441247472,-13.0991841
95.146738,2.611,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.32363795,40.14244729,TRUE,13.57193075,42.41476449,TRUE,13.57193075,42.41476449,TRUE,3.601264704,42.05537808,TRUE,21.57193864,24.01272695,34.66394899,41.51757386,29.43396934,-2.440788304,-13.09201035
95.166959,2.534,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.326349074,40.13828887,TRUE,13.58167783,42.41557948,TRUE,13.58167783,42.41557948,TRUE,3.607415538,42.05652177,TRUE,21.57308197,24.01346427,34.65874921,41.50480348,29.42428173,-2.440382303,-13.08566724
95.190583,2.588,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.329515418,40.13342923,TRUE,13.59306588,42.41652953,TRUE,13.59306588,42.41652953,TRUE,3.614601482,42.05785585,TRUE,21.5744177,24.01432568,34.65267436,41.48988396,29.4129638,-2.439907976,-13.07825666
95.213451,2.718,Jarvis et al. 2011,Culver Cliff IOW,50.67,-1.09,bulk,,0.332579372,40.12872364,TRUE,13.60409012,42.41744703,TRUE,13.60409012,42.41744703,TRUE,3.621557447,42.05914511,TRUE,21.57571069,24.01515952,34.64679391,41.4754419,29.40200805,-2.439448829,-13.07108322
95.247217,2.657,Jenkyns et al. 1994,Dover-Folkestone,51.12,1.32,bulk,,2.318477731,40.60532299,TRUE,15.67084818,42.90825951,TRUE,15.67084818,42.90825951,TRUE,5.636324766,42.62496666,TRUE,20.80681039,24.01639074,34.63811107,41.4541173,29.38583122,-3.209580347,-13.83130068
95.29,1.83,"Huber, Brian T; Norris, Richard D; MacLeod, Kenneth G 2002",1050,30.1,-76.24,Planktonic foraminifera,,-44.3164062,24.89742805,FALSE,-34.29356309,28.7432507,TRUE,-34.29356309,28.7432507,TRUE,-75.02108353,27.53453482,TRUE,27.23406261,24.01795075,34.62710953,41.4270981,29.36533447,3.216111863,-7.393046916
95.291779,2.61,Jenkyns et al. 1994,Dover-Folkestone,51.12,1.32,bulk,,2.324035021,40.59648424,TRUE,15.69236566,42.91009921,TRUE,15.69236566,42.91009921,TRUE,5.64977973,42.62782647,TRUE,20.81014522,24.01801562,34.62665206,41.42597459,29.36448217,-3.207870394,-13.81650684
95.31,2.16,"Huber, Brian T; Norris, Richard D; MacLeod, Kenneth G 2002",1050,30.1,-76.24,Planktonic foraminifera,,-44.30706071,24.89014031,FALSE,-34.28322136,28.74331394,TRUE,-34.28322136,28.74331394,TRUE,-75.02338716,27.53751038,TRUE,27.2275182,24.01868001,34.62196658,41.41446729,29.35575274,3.208838184,-7.394448379
95.31,2.23,"Huber, Brian T; Norris, Richard D; MacLeod, Kenneth G 2002",1050,30.1,-76.24,Planktonic foraminifera,,-44.30706071,24.89014031,FALSE,-34.28322136,28.74331394,TRUE,-34.28322136,28.74331394,TRUE,-75.02338716,27.53751038,TRUE,27.2275182,24.01868001,34.62196658,41.41446729,29.35575274,3.208838184,-7.394448379
95.329426,2.454,Jenkyns et al. 1994,Dover-Folkestone,51.12,1.32,bulk,,2.328726756,40.58901287,TRUE,15.71054577,42.91164712,TRUE,15.71054577,42.91164712,TRUE,5.661146469,42.6302362,TRUE,20.81296256,24.01938835,34.61697123,41.40219899,29.34644601,-3.206425787,-13.80400867
95.368747,2.426,Jenkyns et al. 1994,Dover-Folkestone,51.12,1.32,bulk,,2.333623993,40.58120517,TRUE,15.72953588,42.91325769,TRUE,15.72953588,42.91325769,TRUE,5.67301832,42.63274693,TRUE,20.81590518,24.02082212,34.60685993,41.37736619,29.32760786,-3.204916944,-13.79095476
95.370648,2.36,Jenkyns et al. 1994,Dover-Folkestone,51.12,1.32,bulk,,2.333860672,40.5808276,TRUE,15.73045401,42.91333539,TRUE,15.73045401,42.91333539,TRUE,5.673592265,42.63286816,TRUE,20.81604744,24.02089144,34.6063711,41.37616563,29.32669711,-3.204843998,-13.79032366
